user-definedlabeln,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2
0.0,26.0,64.0,9.0,2425.0,5587.0,9069.0,3807.0,1894.0,7536.0,1841.0,1175.0
1.0,4.0,53.0,-107.0,1003552.0,95049.0,95674.0,18929.0,18411.0,5785.0,13366.0,3882.0
1.0,43.0,38.0,-1133.0,332201.0,156460.0,14274.0,17964.0,186847.0,115223.0,31244.0,69826.0
0.0,56.0,57.0,128.0,445548.0,481230.0,74342.0,55781.0,48436.0,16514.0,9178.0,9378.0
1.0,43.0,56.0,73.0,2155340.0,347441.0,100559.0,42358.0,43147.0,43229.0,7712.0,14076.0
1.0,50.0,67.0,59.0,556371.0,285941.0,53231.0,11324.0,38314.0,20525.0,7554.0,6850.0
0.0,0.0,0.0,2047.0,522900.0,87605.0,852.0,20543.0,39821.0,268712.0,525508.0,89767.0
0.0,0.0,0.0,-2048.0,80725.0,23115.0,9381.0,11253.0,19779.0,89639.0,91856.0,17794.0
0.0,0.0,0.0,57.0,324096.0,64087.0,7616.0,26557.0,3334.0,114973.0,2691.0,1941.0
1.0,26.0,54.0,160.0,1188317.0,1126348.0,633801.0,118813.0,66217.0,54456.0,41558.0,19024.0
0.0,56.0,61.0,41.0,81238.0,11713.0,2618.0,1535.0,887.0,3246.0,2161.0,1780.0
0.0,74.0,91.0,24.0,7896.0,3739.0,2515.0,3890.0,3293.0,4655.0,1042.0,2915.0
1.0,94.0,64.0,35.0,3240.0,17442.0,7696.0,10039.0,7562.0,15035.0,6107.0,2619.0
1.0,26.0,57.0,90.0,3458500.0,1688948.0,229266.0,132493.0,154200.0,63299.0,17899.0,13043.0
0.0,50.0,66.0,-194.0,577146.0,132770.0,28690.0,67103.0,6359.0,104748.0,18537.0,3073.0
1.0,16.0,96.0,32.0,5935.0,22352.0,22620.0,12884.0,7030.0,6047.0,7897.0,5423.0
1.0,47.0,35.0,172.0,916674.0,41451.0,33377.0,8494.0,2853.0,35717.0,17554.0,10398.0
1.0,57.0,84.0,-22.0,591645.0,15994.0,6954.0,3376.0,3175.0,2650.0,2028.0,732.0
1.0,21.0,41.0,-248.0,1676062.0,892352.0,47344.0,68501.0,22779.0,27419.0,14623.0,15613.0
1.0,30.0,54.0,12.0,1970725.0,247226.0,62594.0,59171.0,8540.0,42668.0,65682.0,28588.0
0.0,40.0,48.0,343.0,86420.0,9739.0,1067.0,3242.0,1163.0,5743.0,345.0,90.0
0.0,29.0,56.0,-56.0,189917.0,90495.0,18566.0,11955.0,8514.0,2996.0,850.0,620.0
1.0,0.0,0.0,-2048.0,898595.0,418210.0,103543.0,130235.0,40357.0,89856.0,32255.0,91804.0
1.0,29.0,70.0,56.0,13626.0,10433.0,9153.0,6619.0,7822.0,4620.0,3658.0,4430.0
1.0,20.0,64.0,-254.0,386909.0,174134.0,70117.0,44835.0,13173.0,12116.0,15751.0,4627.0
1.0,0.0,0.0,1964.0,1678548.0,1687286.0,596849.0,541368.0,382368.0,501936.0,130071.0,277387.0
1.0,54.0,74.0,80.0,187686.0,108917.0,59899.0,6387.0,13381.0,17175.0,7115.0,2843.0
0.0,0.0,0.0,2047.0,913247.0,246946.0,61304.0,17231.0,54495.0,215010.0,295121.0,36337.0
0.0,61.0,56.0,54.0,395487.0,171602.0,25041.0,26831.0,8271.0,17088.0,10853.0,8986.0
0.0,51.0,50.0,66.0,587116.0,416052.0,120839.0,37186.0,25305.0,43679.0,25513.0,6671.0
0.0,30.0,44.0,-148.0,104608.0,59771.0,6679.0,8736.0,9980.0,4553.0,617.0,706.0
1.0,41.0,53.0,57.0,1007395.0,134968.0,72689.0,31790.0,20743.0,68414.0,27061.0,1872.0
0.0,75.0,63.0,40.0,7496.0,5293.0,5109.0,15271.0,8605.0,15273.0,12004.0,13157.0
1.0,53.0,35.0,115.0,285157.0,299869.0,45611.0,22466.0,38969.0,45911.0,33859.0,5688.0
0.0,70.0,64.0,35.0,10224.0,13894.0,12549.0,9914.0,5871.0,8818.0,7908.0,1385.0
1.0,75.0,40.0,-21.0,5384.0,3026.0,1434.0,1548.0,4451.0,17468.0,5940.0,8277.0
1.0,47.0,35.0,172.0,916674.0,41451.0,33377.0,8494.0,2853.0,35717.0,17554.0,10398.0
0.0,40.0,47.0,179.0,724754.0,106599.0,19597.0,21822.0,6374.0,15351.0,4009.0,4962.0
1.0,30.0,24.0,-27.0,865832.0,455688.0,32425.0,21677.0,7509.0,9069.0,25413.0,19033.0
1.0,48.0,16.0,96.0,1186134.0,276002.0,6301.0,5632.0,9977.0,43618.0,16569.0,20129.0
0.0,50.0,44.0,105.0,2433.0,19417.0,13037.0,2373.0,13720.0,15409.0,23427.0,13049.0
1.0,23.0,56.0,-25.0,1540213.0,271379.0,97267.0,30646.0,38008.0,57391.0,51391.0,18374.0
1.0,60.0,48.0,86.0,920038.0,163771.0,32275.0,49104.0,36223.0,38354.0,6734.0,3096.0
1.0,24.0,64.0,-135.0,1380848.0,192032.0,120380.0,45517.0,22768.0,55812.0,22122.0,7840.0
0.0,54.0,48.0,148.0,759466.0,159281.0,19957.0,19018.0,29086.0,10159.0,4686.0,2742.0
1.0,61.0,67.0,5.0,915161.0,80225.0,17215.0,9983.0,43214.0,41182.0,134168.0,9910.0
0.0,81.0,54.0,56.0,88588.0,19248.0,4176.0,4583.0,27584.0,9753.0,4559.0,4558.0
1.0,53.0,50.0,151.0,575202.0,397717.0,77043.0,40420.0,16424.0,27442.0,24339.0,24760.0
0.0,38.0,63.0,10.0,155899.0,310285.0,19576.0,196012.0,8230.0,98284.0,92658.0,4832.0
1.0,29.0,14.0,155.0,2134967.0,490782.0,22533.0,63665.0,36469.0,14160.0,20666.0,3563.0
0.0,30.0,48.0,-37.0,641440.0,118121.0,48318.0,12811.0,13459.0,20349.0,39265.0,1053.0
0.0,48.0,47.0,-20.0,60053.0,137650.0,6863.0,9575.0,4818.0,9026.0,4143.0,722.0
0.0,51.0,48.0,-30.0,114284.0,20795.0,8253.0,2210.0,5025.0,30575.0,13845.0,7850.0
0.0,78.0,70.0,53.0,220996.0,32365.0,19061.0,16655.0,13511.0,28810.0,19721.0,13321.0
1.0,80.0,87.0,-13.0,802429.0,67848.0,209138.0,42171.0,65116.0,78834.0,151751.0,24589.0
0.0,53.0,69.0,10.0,404625.0,27218.0,12572.0,9287.0,14178.0,21957.0,18687.0,15406.0
1.0,48.0,69.0,-19.0,115990.0,20306.0,21935.0,48149.0,8304.0,43868.0,29311.0,1389.0
0.0,69.0,48.0,146.0,551533.0,29731.0,5171.0,3062.0,14110.0,28590.0,9575.0,20809.0
1.0,93.0,56.0,-13.0,1540539.0,380425.0,34887.0,37457.0,28881.0,86582.0,118784.0,106159.0
0.0,44.0,40.0,21.0,2102821.0,169797.0,39767.0,22844.0,26326.0,45940.0,21304.0,27279.0
0.0,57.0,56.0,12.0,702534.0,37893.0,35408.0,9403.0,1836.0,47939.0,28498.0,8804.0
1.0,0.0,0.0,2047.0,1234863.0,323799.0,259270.0,14671.0,118530.0,107214.0,105745.0,122618.0
1.0,43.0,40.0,13.0,670182.0,61757.0,6719.0,21095.0,7159.0,2701.0,1902.0,1259.0
0.0,0.0,0.0,-122.0,51599.0,14417.0,2363.0,2656.0,2695.0,23982.0,685.0,189.0
0.0,48.0,48.0,24.0,196984.0,17580.0,2688.0,2391.0,1789.0,3466.0,634.0,1617.0
0.0,23.0,38.0,12.0,1267996.0,69598.0,15355.0,13378.0,11749.0,17102.0,9967.0,1372.0
0.0,100.0,4.0,439.0,1287016.0,55455.0,30804.0,10238.0,17840.0,14908.0,11093.0,2984.0
0.0,66.0,60.0,101.0,189432.0,93096.0,56068.0,13748.0,18651.0,31468.0,39327.0,14499.0
1.0,43.0,77.0,-41.0,554854.0,70328.0,21424.0,16080.0,9000.0,22894.0,18641.0,32331.0
0.0,0.0,0.0,2039.0,50912.0,48877.0,2026.0,7246.0,4813.0,3098.0,1802.0,2561.0
1.0,44.0,64.0,-5.0,5349.0,10309.0,3453.0,6251.0,5055.0,6827.0,3423.0,3075.0
0.0,0.0,0.0,-2048.0,806648.0,184100.0,24256.0,58251.0,16869.0,74405.0,12293.0,19260.0
1.0,0.0,0.0,2047.0,329485.0,42811.0,35191.0,10245.0,47725.0,522664.0,662605.0,30757.0
1.0,17.0,50.0,70.0,285048.0,196689.0,106894.0,60784.0,15184.0,14716.0,3052.0,4315.0
1.0,34.0,57.0,57.0,1173396.0,31029.0,34299.0,49399.0,9610.0,10930.0,3449.0,2408.0
1.0,56.0,37.0,17.0,527011.0,192241.0,102309.0,140125.0,58088.0,71001.0,29997.0,28056.0
0.0,90.0,69.0,-291.0,30235.0,48819.0,6099.0,30570.0,35589.0,23379.0,11617.0,9216.0
1.0,43.0,41.0,26.0,134760.0,69731.0,15172.0,5308.0,5975.0,2381.0,1281.0,1273.0
0.0,37.0,48.0,-42.0,210473.0,50310.0,30051.0,50396.0,4310.0,9635.0,4608.0,1162.0
0.0,60.0,38.0,40.0,379705.0,48483.0,15693.0,11287.0,5878.0,63804.0,36974.0,11187.0
0.0,75.0,43.0,4.0,723707.0,21342.0,4137.0,1111.0,8236.0,6261.0,7128.0,1785.0
1.0,35.0,50.0,11.0,3361.0,26250.0,6750.0,6838.0,14753.0,7358.0,3975.0,7848.0
0.0,29.0,38.0,-189.0,470632.0,82044.0,5548.0,8586.0,7388.0,9935.0,6700.0,1512.0
0.0,44.0,75.0,35.0,224481.0,74666.0,3080.0,25778.0,10394.0,11903.0,4808.0,3645.0
0.0,0.0,0.0,-2048.0,2052033.0,285330.0,23482.0,305590.0,154241.0,70118.0,105737.0,72888.0
0.0,57.0,48.0,57.0,176269.0,96522.0,20297.0,13750.0,4731.0,10451.0,7087.0,1997.0
1.0,41.0,70.0,-123.0,247171.0,276087.0,97066.0,45023.0,45935.0,23956.0,14424.0,1562.0
1.0,56.0,70.0,-5.0,2212.0,10463.0,27194.0,6992.0,8175.0,17220.0,16219.0,8243.0
1.0,48.0,56.0,45.0,2022121.0,897065.0,46360.0,61628.0,44581.0,108595.0,90013.0,33153.0
1.0,69.0,30.0,38.0,370329.0,13093.0,1758.0,10033.0,4544.0,16243.0,7858.0,3109.0
1.0,50.0,50.0,38.0,1138607.0,224970.0,14627.0,20288.0,27704.0,10599.0,11412.0,5979.0
1.0,64.0,66.0,33.0,17191.0,3397.0,6540.0,4497.0,9301.0,8777.0,1362.0,2921.0
1.0,13.0,43.0,26.0,1984569.0,60487.0,30372.0,6601.0,15513.0,18259.0,9692.0,4906.0
0.0,81.0,61.0,59.0,296682.0,69583.0,41867.0,40798.0,11323.0,13649.0,8453.0,3081.0
1.0,35.0,63.0,68.0,894633.0,251306.0,91174.0,36870.0,37900.0,12138.0,11072.0,2533.0
1.0,50.0,38.0,7.0,3318.0,10952.0,1652.0,8899.0,3626.0,2375.0,3934.0,2523.0
1.0,27.0,61.0,125.0,549184.0,115269.0,40542.0,23381.0,9741.0,8712.0,5126.0,2012.0
1.0,57.0,40.0,67.0,54457.0,15507.0,5252.0,7922.0,3723.0,12039.0,3552.0,5356.0
0.0,80.0,50.0,38.0,6845.0,1068.0,2193.0,1792.0,7030.0,11466.0,11453.0,8320.0
1.0,64.0,43.0,-38.0,811939.0,673477.0,174252.0,186260.0,182144.0,95183.0,64355.0,11977.0
0.0,60.0,50.0,49.0,737354.0,180432.0,20392.0,35753.0,57067.0,10046.0,7854.0,6697.0
1.0,44.0,50.0,-17.0,1035176.0,363316.0,22941.0,74006.0,36239.0,22521.0,20838.0,6347.0
1.0,4.0,47.0,-3.0,1148425.0,692686.0,272613.0,77291.0,114662.0,32212.0,30578.0,6961.0
0.0,24.0,34.0,169.0,1035769.0,20193.0,6210.0,14345.0,4964.0,9494.0,3377.0,1097.0
0.0,47.0,54.0,-23.0,115374.0,33620.0,2330.0,5305.0,2246.0,2070.0,528.0,371.0
0.0,43.0,47.0,2.0,77042.0,17499.0,9436.0,3159.0,1969.0,2165.0,1434.0,496.0
0.0,37.0,74.0,70.0,54273.0,62340.0,17390.0,14393.0,5506.0,7932.0,1641.0,5628.0
0.0,30.0,61.0,1.0,2325765.0,63424.0,86304.0,19275.0,20676.0,21754.0,19889.0,1250.0
1.0,34.0,78.0,-11.0,2460363.0,39106.0,20165.0,92426.0,10623.0,20510.0,12297.0,7752.0
0.0,47.0,57.0,56.0,10220.0,13084.0,7076.0,9424.0,2549.0,5743.0,3594.0,1406.0
0.0,66.0,63.0,72.0,9560.0,9103.0,13687.0,26518.0,14634.0,24725.0,9452.0,11632.0
1.0,37.0,40.0,283.0,1081290.0,276307.0,21843.0,21312.0,22169.0,10338.0,23893.0,4034.0
1.0,51.0,77.0,216.0,1301583.0,105498.0,100862.0,40825.0,50417.0,19877.0,15908.0,14167.0
0.0,0.0,0.0,-2047.0,17211.0,122806.0,10902.0,8597.0,8621.0,7517.0,3852.0,2695.0
0.0,84.0,50.0,-8.0,4216.0,14380.0,5245.0,4423.0,12237.0,11823.0,16160.0,9608.0
1.0,26.0,54.0,-6.0,1341535.0,70592.0,19334.0,12108.0,32485.0,12643.0,12513.0,5313.0
0.0,37.0,48.0,248.0,113373.0,37745.0,15335.0,7724.0,4354.0,48771.0,1942.0,1276.0
0.0,70.0,54.0,59.0,95549.0,7151.0,3812.0,10191.0,4235.0,5313.0,6142.0,2961.0
0.0,57.0,63.0,55.0,15419.0,24389.0,11191.0,4100.0,12682.0,4528.0,4097.0,2953.0
1.0,29.0,40.0,33.0,829935.0,76102.0,12847.0,22356.0,41060.0,78169.0,54328.0,12674.0
0.0,24.0,67.0,17.0,106194.0,21056.0,21139.0,15303.0,3024.0,4169.0,1680.0,1730.0
1.0,13.0,40.0,29.0,147653.0,136264.0,79098.0,259518.0,45465.0,35343.0,25984.0,8274.0
1.0,4.0,43.0,-42.0,57694.0,38637.0,34500.0,13454.0,7196.0,5340.0,7704.0,4011.0
1.0,48.0,70.0,247.0,1931600.0,522785.0,15537.0,73041.0,28143.0,40761.0,35337.0,8421.0
1.0,30.0,44.0,139.0,385244.0,45874.0,3617.0,6294.0,4001.0,3244.0,1354.0,765.0
1.0,1.0,48.0,27.0,213455.0,31596.0,8469.0,3536.0,3456.0,2710.0,6616.0,2143.0
1.0,34.0,50.0,-108.0,69058.0,35847.0,2530.0,1393.0,2093.0,2698.0,4545.0,1547.0
0.0,61.0,69.0,-14.0,112595.0,87825.0,29039.0,29495.0,15724.0,15384.0,16059.0,23232.0
1.0,29.0,37.0,36.0,332291.0,260803.0,8255.0,26539.0,25619.0,31230.0,7614.0,3406.0
1.0,0.0,0.0,1333.0,639032.0,1254936.0,248556.0,162702.0,728671.0,532040.0,683845.0,695479.0
1.0,67.0,78.0,68.0,1422570.0,569453.0,327389.0,46311.0,18170.0,118919.0,85997.0,22019.0
1.0,14.0,70.0,43.0,193687.0,61080.0,18629.0,7330.0,1860.0,5997.0,8520.0,4848.0
0.0,38.0,51.0,289.0,764378.0,190507.0,133124.0,174500.0,49982.0,59718.0,106300.0,3927.0
1.0,29.0,57.0,77.0,1039577.0,13858.0,14299.0,17142.0,5299.0,3925.0,2873.0,2142.0
1.0,47.0,17.0,19.0,492709.0,172287.0,26132.0,24634.0,25232.0,20189.0,11912.0,13015.0
0.0,67.0,57.0,2.0,272344.0,41485.0,22558.0,4912.0,7146.0,12552.0,8086.0,13986.0
1.0,38.0,48.0,179.0,1039304.0,132543.0,136458.0,83784.0,23544.0,86360.0,47213.0,15754.0
0.0,51.0,38.0,-42.0,1823554.0,164746.0,56100.0,14719.0,8033.0,14747.0,6734.0,5414.0
1.0,16.0,51.0,130.0,1873638.0,65053.0,3472.0,42258.0,6599.0,13241.0,16469.0,5556.0
1.0,63.0,50.0,-54.0,1250651.0,76466.0,16450.0,7625.0,11796.0,40910.0,22831.0,4003.0
0.0,0.0,0.0,-402.0,1519395.0,309027.0,167194.0,190145.0,58816.0,40407.0,69657.0,91737.0
0.0,83.0,43.0,149.0,296695.0,147610.0,8275.0,5821.0,21054.0,34370.0,10382.0,9684.0
0.0,43.0,63.0,53.0,496223.0,980598.0,66391.0,38566.0,24835.0,28829.0,30484.0,4755.0
0.0,0.0,0.0,-2048.0,565025.0,55684.0,14197.0,21523.0,3852.0,37731.0,16660.0,19576.0
1.0,48.0,56.0,54.0,688585.0,36311.0,10148.0,5381.0,2205.0,3961.0,8518.0,2755.0
0.0,57.0,38.0,41.0,291443.0,356537.0,25551.0,14787.0,7437.0,10629.0,3588.0,3125.0
1.0,20.0,30.0,-85.0,221386.0,515143.0,35885.0,29204.0,9122.0,21829.0,6325.0,3517.0
1.0,53.0,41.0,34.0,205102.0,132129.0,16438.0,3905.0,3181.0,10881.0,7948.0,2663.0
1.0,34.0,27.0,11.0,40541.0,30451.0,13379.0,5008.0,29234.0,20778.0,11428.0,12368.0
1.0,47.0,53.0,-73.0,536691.0,446066.0,49435.0,41514.0,18581.0,16758.0,18068.0,16689.0
1.0,70.0,53.0,55.0,1985.0,10823.0,2975.0,13775.0,7704.0,13929.0,6590.0,7173.0
1.0,0.0,0.0,-2048.0,1468308.0,315258.0,29201.0,169574.0,33351.0,354150.0,187399.0,113194.0
1.0,41.0,47.0,20.0,380576.0,25593.0,15581.0,18522.0,9635.0,7159.0,2926.0,4663.0
0.0,38.0,56.0,-1.0,27289.0,14552.0,1810.0,388.0,248.0,130.0,53.0,52.0
1.0,34.0,40.0,70.0,1291215.0,638300.0,29990.0,52593.0,56159.0,45282.0,66732.0,12457.0
1.0,21.0,23.0,45.0,230186.0,86618.0,22658.0,5150.0,5113.0,5189.0,1306.0,3287.0
0.0,81.0,51.0,39.0,314031.0,53431.0,6070.0,25107.0,7272.0,20868.0,13446.0,9113.0
0.0,53.0,75.0,226.0,218944.0,9160.0,4822.0,5254.0,1127.0,1659.0,1157.0,346.0
1.0,29.0,53.0,54.0,872571.0,426233.0,60710.0,196494.0,29721.0,21033.0,37633.0,8595.0
1.0,40.0,56.0,-59.0,1779235.0,401302.0,61493.0,29174.0,72466.0,35407.0,25547.0,23244.0
1.0,0.0,0.0,-2048.0,1237444.0,527153.0,24510.0,62507.0,58399.0,191877.0,251554.0,66641.0
1.0,43.0,87.0,-22.0,732990.0,178821.0,191433.0,35045.0,40448.0,20089.0,26312.0,3031.0
1.0,27.0,37.0,-67.0,581016.0,35775.0,13302.0,6897.0,4547.0,4332.0,1998.0,2007.0
1.0,0.0,0.0,2047.0,2015278.0,283443.0,195109.0,74771.0,69314.0,52930.0,80080.0,48562.0
1.0,47.0,70.0,92.0,678328.0,127618.0,87054.0,28104.0,21222.0,25928.0,12796.0,6082.0
1.0,16.0,40.0,-25.0,1848050.0,1778613.0,167067.0,226636.0,73667.0,119478.0,30830.0,6769.0
1.0,23.0,29.0,403.0,680200.0,359871.0,68298.0,38618.0,20215.0,38059.0,34942.0,15151.0
0.0,43.0,69.0,-6.0,172808.0,33425.0,22876.0,31676.0,9099.0,2990.0,1077.0,796.0
1.0,60.0,56.0,60.0,10881.0,11770.0,12452.0,1955.0,3632.0,4684.0,2986.0,2956.0
1.0,48.0,60.0,113.0,582572.0,186813.0,21976.0,6094.0,4168.0,7148.0,3081.0,2180.0
1.0,0.0,0.0,2047.0,1472501.0,2081583.0,258934.0,297764.0,345690.0,744057.0,427418.0,286694.0
1.0,0.0,0.0,2047.0,482121.0,294372.0,18843.0,18042.0,57590.0,373136.0,506833.0,92712.0
0.0,70.0,41.0,3.0,192092.0,18154.0,1781.0,2633.0,2135.0,41822.0,3562.0,2715.0
1.0,0.0,0.0,2047.0,298077.0,710261.0,21973.0,37718.0,21305.0,19486.0,18375.0,10091.0
0.0,57.0,61.0,93.0,464677.0,309655.0,55752.0,27689.0,28579.0,71154.0,59606.0,22083.0
1.0,29.0,87.0,108.0,1052039.0,144155.0,48221.0,19583.0,19691.0,21952.0,61247.0,12496.0
0.0,44.0,47.0,130.0,271025.0,57894.0,7734.0,19430.0,37899.0,12875.0,3987.0,6932.0
1.0,56.0,30.0,65.0,850431.0,183154.0,56244.0,43149.0,11533.0,38214.0,35268.0,43096.0
0.0,64.0,64.0,-42.0,83208.0,11927.0,6755.0,811.0,2141.0,4271.0,6877.0,274.0
1.0,61.0,38.0,134.0,768411.0,326429.0,54791.0,65325.0,44792.0,93412.0,46497.0,61014.0
1.0,51.0,64.0,116.0,1498185.0,241173.0,42424.0,57231.0,21103.0,16977.0,8213.0,8480.0
1.0,23.0,74.0,121.0,1160047.0,251866.0,141838.0,116498.0,10043.0,37737.0,14836.0,5623.0
0.0,0.0,0.0,-2048.0,717140.0,189713.0,54483.0,61260.0,92148.0,305468.0,393747.0,109422.0
0.0,57.0,66.0,27.0,19905.0,6867.0,1449.0,9485.0,6214.0,5940.0,5762.0,7619.0
1.0,38.0,51.0,72.0,126382.0,43718.0,8821.0,6732.0,6134.0,3209.0,2669.0,3612.0
1.0,35.0,38.0,140.0,551695.0,44724.0,47301.0,7324.0,11086.0,92209.0,24688.0,18381.0
1.0,30.0,63.0,100.0,203450.0,119283.0,40076.0,24164.0,14664.0,42767.0,27361.0,23095.0
0.0,64.0,61.0,-10.0,2044933.0,351842.0,87534.0,63965.0,31467.0,19438.0,25516.0,6231.0
1.0,66.0,67.0,70.0,9856.0,14168.0,3694.0,5701.0,3601.0,9043.0,4888.0,1811.0
0.0,48.0,63.0,77.0,11972.0,10196.0,10723.0,8084.0,4466.0,6584.0,4400.0,3911.0
0.0,81.0,69.0,37.0,6081.0,14629.0,11949.0,4333.0,6401.0,8494.0,2544.0,4425.0
1.0,37.0,75.0,265.0,1498983.0,31385.0,18840.0,23007.0,5171.0,7201.0,25508.0,1972.0
1.0,54.0,60.0,49.0,134628.0,8172.0,26906.0,5161.0,11216.0,5266.0,2703.0,772.0
1.0,41.0,84.0,-8.0,288906.0,10947.0,15022.0,13705.0,12048.0,11186.0,4991.0,6435.0
0.0,54.0,47.0,101.0,52708.0,23416.0,6995.0,8509.0,15975.0,35520.0,16925.0,12796.0
1.0,0.0,0.0,-2048.0,1534536.0,516496.0,180711.0,156273.0,174454.0,94237.0,50797.0,136429.0
1.0,53.0,64.0,153.0,735766.0,158608.0,86087.0,61452.0,34017.0,33634.0,55752.0,23909.0
1.0,35.0,70.0,69.0,2131677.0,628228.0,38801.0,91557.0,46892.0,76189.0,73233.0,69997.0
1.0,41.0,64.0,0.0,1572183.0,70138.0,30434.0,7039.0,4791.0,6675.0,5087.0,5382.0
1.0,43.0,43.0,72.0,211305.0,270451.0,42086.0,32843.0,9399.0,39361.0,17655.0,15384.0
0.0,63.0,64.0,28.0,9886.0,6671.0,2398.0,4153.0,4436.0,11195.0,3608.0,2210.0
0.0,51.0,53.0,745.0,1796507.0,108730.0,71176.0,16561.0,9519.0,47205.0,39321.0,1459.0
1.0,0.0,0.0,-2048.0,90536.0,62533.0,12455.0,20271.0,11663.0,59243.0,63827.0,22209.0
1.0,24.0,4.0,49.0,1602013.0,170082.0,7935.0,2227.0,8326.0,6101.0,2338.0,1511.0
0.0,43.0,61.0,55.0,216134.0,144886.0,19207.0,7583.0,7443.0,3508.0,769.0,743.0
0.0,63.0,34.0,-332.0,1836029.0,64876.0,9627.0,15474.0,10282.0,74592.0,12847.0,2859.0
1.0,44.0,35.0,22.0,601027.0,9975.0,685.0,2869.0,1213.0,1042.0,661.0,617.0
0.0,87.0,47.0,101.0,6571.0,16046.0,12913.0,11011.0,1391.0,13047.0,3024.0,6729.0
1.0,35.0,34.0,84.0,445780.0,462389.0,38019.0,53679.0,14811.0,21693.0,13135.0,8059.0
0.0,8.0,48.0,-136.0,296400.0,71243.0,11541.0,32129.0,13584.0,14725.0,15414.0,1631.0
0.0,64.0,54.0,-3.0,618264.0,110069.0,3751.0,6340.0,8412.0,24527.0,13154.0,6415.0
0.0,54.0,60.0,315.0,3204628.0,262064.0,35076.0,19828.0,31976.0,29188.0,16381.0,10940.0
0.0,60.0,60.0,9.0,42209.0,43895.0,1629.0,34418.0,26778.0,12504.0,2297.0,3107.0
1.0,30.0,80.0,119.0,584489.0,70897.0,22278.0,9818.0,19556.0,10803.0,2589.0,986.0
1.0,41.0,50.0,56.0,739626.0,109953.0,39960.0,73921.0,30798.0,17647.0,7675.0,3234.0
0.0,0.0,0.0,120.0,836553.0,55876.0,10600.0,5193.0,6035.0,28129.0,14378.0,1664.0
0.0,41.0,83.0,42.0,13956.0,10921.0,12228.0,5779.0,6380.0,7786.0,1124.0,1364.0
1.0,37.0,21.0,181.0,385886.0,118809.0,690.0,5798.0,5478.0,2103.0,3205.0,1536.0
1.0,21.0,63.0,-155.0,2414028.0,372148.0,89513.0,42286.0,44461.0,20276.0,17826.0,9133.0
0.0,60.0,51.0,86.0,4539.0,4245.0,3745.0,8083.0,6587.0,3319.0,5434.0,3233.0
0.0,37.0,74.0,35.0,327955.0,31036.0,57854.0,41601.0,7859.0,7755.0,7004.0,1365.0
1.0,0.0,0.0,2047.0,711966.0,153950.0,63216.0,17778.0,73913.0,626535.0,336460.0,72904.0
0.0,27.0,29.0,-181.0,82449.0,65639.0,2235.0,3184.0,2266.0,2877.0,1291.0,304.0
0.0,0.0,0.0,-56.0,425475.0,28831.0,9087.0,8130.0,11073.0,104162.0,1719.0,827.0
0.0,60.0,50.0,40.0,18400.0,23148.0,14159.0,3025.0,11992.0,7405.0,1055.0,1185.0
1.0,53.0,61.0,19.0,9267.0,6186.0,2120.0,6646.0,15413.0,5244.0,4881.0,3649.0
0.0,60.0,44.0,53.0,22958.0,22072.0,6659.0,5470.0,3023.0,7450.0,2560.0,1365.0
1.0,1.0,38.0,-76.0,1451172.0,1199864.0,23718.0,57880.0,62827.0,58659.0,56050.0,11133.0
1.0,27.0,47.0,179.0,117286.0,27383.0,3952.0,10051.0,3109.0,4403.0,1785.0,514.0
0.0,47.0,69.0,-59.0,82048.0,116131.0,47317.0,26197.0,41642.0,28866.0,32551.0,41810.0
1.0,24.0,66.0,54.0,1375990.0,503842.0,45683.0,54873.0,80925.0,34104.0,41904.0,13477.0
0.0,53.0,51.0,-52.0,1034540.0,97165.0,14047.0,112127.0,57672.0,164075.0,88369.0,18693.0
0.0,47.0,47.0,-14.0,214684.0,125484.0,9287.0,44802.0,14707.0,81812.0,7522.0,2365.0
0.0,78.0,47.0,-9.0,564437.0,50072.0,12529.0,9320.0,20283.0,24817.0,9664.0,13235.0
0.0,54.0,47.0,52.0,112246.0,128131.0,3512.0,16577.0,4068.0,17742.0,9227.0,1005.0
0.0,63.0,69.0,90.0,130513.0,28072.0,30705.0,9992.0,7681.0,6349.0,9248.0,11949.0
0.0,0.0,0.0,-2048.0,777839.0,304764.0,21629.0,82694.0,30272.0,70358.0,103666.0,139523.0
0.0,63.0,77.0,-58.0,1199934.0,10775.0,15919.0,18980.0,11188.0,27048.0,11863.0,12069.0
1.0,30.0,67.0,-119.0,49640.0,23226.0,15273.0,30932.0,7962.0,10026.0,6083.0,5538.0
1.0,0.0,0.0,-2048.0,864236.0,236364.0,59490.0,36239.0,135634.0,253623.0,410658.0,95484.0
1.0,61.0,69.0,23.0,7150.0,5972.0,30110.0,11108.0,10763.0,6647.0,2860.0,2507.0
0.0,51.0,63.0,123.0,26717.0,22548.0,8655.0,12276.0,4428.0,10898.0,12441.0,7151.0
0.0,0.0,0.0,2047.0,477105.0,537281.0,15686.0,21486.0,39783.0,210846.0,126653.0,45414.0
1.0,40.0,21.0,27.0,507814.0,114487.0,15837.0,23584.0,3357.0,11570.0,5589.0,2902.0
1.0,23.0,29.0,-4.0,737425.0,153728.0,20785.0,27971.0,23029.0,24922.0,52187.0,21430.0
1.0,63.0,38.0,59.0,901255.0,130279.0,23350.0,35554.0,43445.0,21872.0,9962.0,11509.0
